   MJD       EECO-REF    NIST-REF NS      DATE    COMMENTS
=========    ========    ======== ==    ========  ========
 57555.5        0.0        -3.018 6  
 57556.5        0.0        -3.048 6  
 57557.5        0.0        -3.077 6  
 57558.5        0.0        -3.111 6  
 57559.4        0.0        -3.138 6  
 57562.9        0.0        -0.002 6  
 57563.5        0.0        -0.012 6  
 57564.5        0.0        -0.037 6  
 57565.5        0.0        -0.062 6  
 57566.5        0.0        -0.087 6  
 57567.5        0.0        -0.111 6  
 57568.5        0.0        -0.135 6  
 57569.2        0.0        -0.154 6  
 57570.6        0.0        -0.189 6  
 57571.5        0.0        -0.210 6  
 57572.5        0.0        -0.234 6  
 57573.5        0.0        -0.257 6  
 57574.5        0.0        -0.278 6  
 57575.5        0.0        -0.301 6  
 57576.5        0.0        -0.325 6  
 57577.5        0.0        -0.348 6  
 57578.5        0.0        -0.368 6  
 57579.5        0.0        -0.389 6  
 57580.5        0.0        -0.411 6  
 57581.5        0.0        -0.431 6  
 57582.5        0.0        -0.449 6  
 57583.5        0.0        -0.466 6  
 57584.5        0.0        -0.485 6  
 57585.5        0.0        -0.503 6  
 57586.5        0.0        -0.521 6  
 57587.5        0.0        -0.539 6  
 57588.5        0.0        -0.559 6  
 57589.5        0.0        -0.572 6  
 57590.5        0.0        -0.589 6  
 57591.5        0.0        -0.605 6  
 57592.5        0.0        -0.621 6  
 57593.5        0.0        -0.637 6  
 57594.5        0.0        -0.655 6  
 57595.5        0.0        -0.669 6  
 57596.5        0.0        -0.685 6  
 57597.5        0.0        -0.699 6  
 57598.5        0.0        -0.714 6  
 57599.5        0.0        -0.727 6  
 57600.2        0.0        -0.737 6  
 57601.6        0.0        -0.754 6  
 57602.5        0.0        -0.765 6  
 57603.5        0.0        -0.774 6  
 57604.5        0.0        -0.784 6  
 57605.5        0.0        -0.796 6  
 57606.5        0.0        -0.805 6  
 57607.5        0.0        -0.815 6  
 57608.5        0.0        -0.822 6  
 57609.5        0.0        -0.829 6  
 57610.5        0.0        -0.836 6  
 57611.5        0.0        -0.847 6  
 57612.5        0.0        -0.856 6  
 57613.5        0.0        -0.865 6  
 57614.5        0.0        -0.872 6  
 57615.5        0.0        -0.884 6  
 57616.5        0.0        -0.888 6  
 57617.5        0.0        -0.894 6  
 57618.5        0.0        -0.901 6  
 57619.5        0.0        -0.908 6  
 57620.5        0.0        -0.912 6  
 57621.5        0.0        -0.914 6  
 57622.5        0.0        -0.914 6  
 57623.5        0.0        -0.919 6  
 57624.6        0.0        -0.185 6  
 57625.5        0.0         0.005 6  
 57626.5        0.0         0.007 6  
 57627.5        0.0         0.013 6  
 57628.5        0.0         0.020 6  
 57629.5        0.0         0.020 6  
 57630.5        0.0         0.026 6  
 57631.2        0.0         0.032 6  
 57632.6        0.0         0.047 6  
 57633.5        0.0         0.054 6  
 57634.5        0.0         0.061 6  
 57635.5        0.0         0.073 6  
 57636.5        0.0         0.083 6  
 57637.5        0.0         0.096 6  
 57638.5        0.0         0.109 6  
 57639.5        0.0         0.125 6  
